in1_prov,in1_dpto,eleccion_tag,cargo_tag,fuerza,votos_cantidad,votos_porcentaje
2,2021,GRAL13n,SN,PERON,29877,0.24483123140841262
2,2021,GRAL13n,SN,PRO,41250,0.3380288615187944
2,2021,GRAL15n,DN,IZQUIERDA,7774,0.06347417840375587
2,2021,GRAL15n,DN,MASSA,18578,0.15168809961216576
2,2021,GRAL15n,DN,NO POSITIVOS,4140,0.03380281690140845
2,2021,GRAL15n,DN,OTROS,13050,0.1065523576240049
2,2021,GRAL15n,DN,PERON,30075,0.24556031843233314
2,2021,GRAL15n,DN,PRO,48858,0.3989222290263319
2,2021,GRAL15n,MN,IZQUIERDA,7656,0.06253624668164182
2,2021,GRAL15n,MN,MASSA,18948,0.1547723095772922
2,2021,GRAL15n,MN,NO POSITIVOS,5280,0.043128445987339184
2,2021,GRAL15n,MN,OTROS,7625,0.06228303042679191
2,2021,GRAL15n,MN,PERON,31221,0.2550214416989994
2,2021,GRAL15n,MN,PRO,50673,0.413910557484174
2,2021,GRAL15n,MN,PROVINCIAL,1022,0.008347968143761486
2,2021,GRAL15n,MP,IZQUIERDA,7836,0.0640070574397177
2,2021,GRAL15n,MP,MASSA,18593,0.15187381559171403
2,2021,GRAL15n,MP,NO POSITIVOS,5511,0.04501568319937267
2,2021,GRAL15n,MP,OTROS,11774,0.09617395281970856
2,2021,GRAL15n,MP,PERON,30008,0.2451153368620532
2,2021,GRAL15n,MP,PRO,48702,0.3978141540874338
2,2021,GRAL15n,PR,IZQUIERDA,6168,0.05024970060368074
2,2021,GRAL15n,PR,MASSA,20276,0.1651852998443954
2,2021,GRAL15n,PR,NO POSITIVOS,2274,0.0185259110202286
2,2021,GRAL15n,PR,OTROS,5862,0.04775676798618296
2,2021,GRAL15n,PR,PERON,32631,0.26583949098552306
2,2021,GRAL15n,PR,PRO,54513,0.4441086136524722
2,2021,GRAL15n,PR,PROVINCIAL,1023,0.008334215907517088
2,2021,GRAL17c,DN,NO POSITIVOS,0,
2,2021,GRAL17c,DP,NO POSITIVOS,0,
2,2021,GRAL17n,DN,IZQUIERDA,7796,0.06711894758592189
2,2021,GRAL17n,DN,NO POSITIVOS,2276,0.019595013430677044
2,2021,GRAL17n,DN,OTROS,23905,0.20580790688063916
2,2021,GRAL17n,DN,PERON,28254,0.2432502238446174
2,2021,GRAL17n,DN,PRO,53921,0.4642279082581445
2,2021,GRAL17n,DP,IZQUIERDA,17010,0.08423752903248172
2,2021,GRAL17n,DP,NO POSITIVOS,9282,0.04596665164488508
2,2021,GRAL17n,DP,OTROS,72690,0.3599780120735506
2,2021,GRAL17n,DP,PERON,49547,0.24536842157391955
2,2021,GRAL17n,DP,PRO,53400,0.2644493856751631
2,2021,GRAL19n,CO,IZQUIERDA,6304,0.05203595631753159
2,2021,GRAL19n,CO,NO POSITIVOS,8029,0.06627485616647544
2,2021,GRAL19n,CO,OTROS,6511,0.05374462429940485
2,2021,GRAL19n,CO,PERON,43803,0.3615690029468332
2,2021,GRAL19n,CO,PRO,56500,0.4663755602697549
2,2021,GRAL19n,DN,IZQUIERDA,7857,0.06516005971139492
2,2021,GRAL19n,DN,NO POSITIVOS,4622,0.03833139824183115
2,2021,GRAL19n,DN,OTROS,10438,0.08656493614198042
2,2021,GRAL19n,DN,PERON,42133,0.34941947254934486
2,2021,GRAL19n,DN,PRO,55530,0.4605241333554487
2,2021,GRAL19n,DP,IZQUIERDA,6198,0.0511871825577074
2,2021,GRAL19n,DP,NO POSITIVOS,5885,0.0486022215798819
2,2021,GRAL19n,DP,OTROS,8746,0.0722302514762357
2,2021,GRAL19n,DP,PERON,43766,0.3614485691869348
2,2021,GRAL19n,DP,PRO,56490,0.4665317751992402
2,2021,GRAL19n,GB,IZQUIERDA,4854,0.040077612186764644
2,2021,GRAL19n,GB,NO POSITIVOS,6695,0.055278041530776534
2,2021,GRAL19n,GB,OTROS,6387,0.05273500392189242
2,2021,GRAL19n,GB,PERON,45135,0.37266234570449575
2,2021,GRAL19n,GB,PRO,58044,0.4792469966560707
2,2021,GRAL19n,PR,IZQUIERDA,4085,0.03381342604089065
2,2021,GRAL19n,PR,NO POSITIVOS,2807,0.023234831553679332
2,2021,GRAL19n,PR,OTROS,11071,0.0916397649201225
2,2021,GRAL19n,PR,PERON,46903,0.3882377286648456
2,2021,GRAL19n,PR,PRO,55944,0.4630742488204619
2,2021,GRAL19n,SN,IZQUIERDA,5564,0.046087453510813656
2,2021,GRAL19n,SN,NO POSITIVOS,5009,0.04149030457147117
2,2021,GRAL19n,SN,OTROS,9311,0.07712442121480696
2,2021,GRAL19n,SN,PERON,44564,0.3691303519510963
2,2021,GRAL19n,SN,PRO,56279,0.4661674687518119
2,2021,PASO11n,DN,IZQUIERDA,3322,0.04752571567547462
2,2021,PASO11n,DN,NO POSITIVOS,2807,0.04015794217370778
2,2021,PASO11n,DN,OTROS,37128,0.5311663972302895
2,2021,PASO11n,DN,PERON,21234,0.3037811699738194
2,2021,PASO11n,DN,PROVINCIAL,5408,0.07736877494670882
2,2021,PASO11n,PR,IZQUIERDA,3287,0.04399502094682318
2,2021,PASO11n,PR,NO POSITIVOS,2362,0.0316143107625179
2,2021,PASO11n,PR,OTROS,19577,0.262029365706102
2,2021,PASO11n,PR,PERON,24702,0.33062519240292854
2,2021,PASO11n,PR,PROVINCIAL,7747,0.1036901208625005
2,2021,PASO11n,PR,SOCIALISTA,9347,0.12510540334346099
2,2021,PASO11n,PR,UCR,7691,0.10294058597566688
2,2021,PASO13n,DN,NO POSITIVOS,4190,0.089417187733413
2,2021,PASO13n,DN,OTROS,39868,0.8508077423760644
2,2021,PASO13n,DN,PROVINCIAL,2801,0.059775069890522635
2,2021,PASO13n,SN,NO POSITIVOS,4068,0.09362916589946603
2,2021,PASO13n,SN,OTROS,36501,0.8401077149696189
2,2021,PASO13n,SN,PROVINCIAL,2879,0.06626311913091512
2,2021,PASO15n,DN,IZQUIERDA,6400,0.05763221640897261
2,2021,PASO15n,DN,MASSA,14318,0.12893407414744842
2,2021,PASO15n,DN,NO POSITIVOS,4555,0.04101792902232348
2,2021,PASO15n,DN,OTROS,11712,0.10546695602841989
2,2021,PASO15n,DN,PERON,27007,0.24319894821205054
2,2021,PASO15n,DN,PRO,45740,0.41189024664787616
2,2021,PASO15n,DN,PROVINCIAL,1317,0.011859629532908896
2,2021,PASO15n,MN,IZQUIERDA,7077,0.0639070246254707
2,2021,PASO15n,MN,MASSA,14641,0.1322117772419834
2,2021,PASO15n,MN,NO POSITIVOS,6226,0.05622228844399895
2,2021,PASO15n,MN,OTROS,7478,0.06752815178031227
2,2021,PASO15n,MN,PERON,28132,0.25403877586035634
2,2021,PASO15n,MN,PRO,45887,0.41437072756662063
2,2021,PASO15n,MN,PROVINCIAL,1298,0.011721254481257732
2,2021,PASO15n,MP,IZQUIERDA,6574,0.059804412099158516
2,2021,PASO15n,MP,MASSA,14224,0.12939731635205823
2,2021,PASO15n,MP,NO POSITIVOS,5895,0.05362747327723448
2,2021,PASO15n,MP,OTROS,10206,0.09284512167386855
2,2021,PASO15n,MP,PERON,26493,0.24100977939504206
2,2021,PASO15n,MP,PRO,45233,0.4114896520354787
2,2021,PASO15n,MP,PROVINCIAL,1300,0.011826245167159426
2,2021,PASO15n,PR,IZQUIERDA,6963,0.06221074638600504
2,2021,PASO15n,PR,MASSA,15886,0.14193306291656987
2,2021,PASO15n,PR,NO POSITIVOS,3329,0.029742865822061003
2,2021,PASO15n,PR,OTROS,7723,0.06900094705430374
2,2021,PASO15n,PR,PERON,28501,0.2546414595357647
2,2021,PASO15n,PR,PRO,48183,0.43048978789557385
2,2021,PASO15n,PR,PROVINCIAL,1341,0.01198113038972178
2,2021,PASO17c,DN,NO POSITIVOS,0,
2,2021,PASO17c,DP,NO POSITIVOS,0,
2,2021,PASO17n,DN,IZQUIERDA,6457,0.055895083102493075
2,2021,PASO17n,DN,NO POSITIVOS,2835,0.024541204986149586
2,2021,PASO17n,DN,OTROS,27646,0.23931786703601107
2,2021,PASO17n,DN,PERON,26700,0.23112880886426593
2,2021,PASO17n,DN,PRO,51882,0.44911703601108033
2,2021,PASO17n,DP,IZQUIERDA,7079,0.06205185743587945
2,2021,PASO17n,DP,NO POSITIVOS,3400,0.029803124068652372
2,2021,PASO17n,DP,OTROS,27178,0.23823214880524535
2,2021,PASO17n,DP,PERON,25897,0.22700338353114427
2,2021,PASO17n,DP,PRO,50528,0.44290948615907855
2,2021,PASO19n,CO,IZQUIERDA,7055,0.06034659732439183
2,2021,PASO19n,CO,NO POSITIVOS,13128,0.11229342731036371
2,2021,PASO19n,CO,OTROS,8921,0.07630786601430184
2,2021,PASO19n,CO,PERON,40798,0.348975262599651
2,2021,PASO19n,CO,PRO,47006,0.40207684675129163
2,2021,PASO19n,DN,IZQUIERDA,7205,0.06159225160071466
2,2021,PASO19n,DN,NO POSITIVOS,6670,0.057018781148753195
2,2021,PASO19n,DN,OTROS,15782,0.13491310406141274
2,2021,PASO19n,DN,PERON,40581,0.3469084194599031
2,2021,PASO19n,DN,PRO,46741,0.3995674437292164
2,2021,PASO19n,DP,IZQUIERDA,6844,0.05838594096570551
2,2021,PASO19n,DP,NO POSITIVOS,8428,0.07189899334584542
2,2021,PASO19n,DP,OTROS,14048,0.11984303019962464
2,2021,PASO19n,DP,PERON,40836,0.3483705852243644
2,2021,PASO19n,DP,PRO,47064,0.40150145026446
2,2021,PASO19n,GB,IZQUIERDA,6430,0.05490798855727766
2,2021,PASO19n,GB,NO POSITIVOS,11222,0.0958285299517527
2,2021,PASO19n,GB,OTROS,9803,0.08371119935100978
2,2021,PASO19n,GB,PERON,41479,0.3542034925921182
2,2021,PASO19n,GB,PRO,48171,0.41134878954784165
2,2021,PASO19n,PR,IZQUIERDA,6504,0.055515248768746216
2,2021,PASO19n,PR,NO POSITIVOS,5121,0.043710576406019275
2,2021,PASO19n,PR,OTROS,15891,0.13563850218083426
2,2021,PASO19n,PR,PERON,43139,0.3682153008356308
2,2021,PASO19n,PR,PRO,46502,0.39692037180876943
2,2021,PASO19n,SN,IZQUIERDA,6611,0.0565245643735358
2,2021,PASO19n,SN,NO POSITIVOS,6343,0.05423314352160605
2,2021,PASO19n,SN,OTROS,15429,0.13191915046426922
2,2021,PASO19n,SN,PERON,41347,0.35352006703261
2,2021,PASO19n,SN,PRO,47228,0.40380307460797893
2,2021,PASO21c,DN,NO POSITIVOS,0,
2,2021,PASO21c,DP,NO POSITIVOS,0,
2,2021,PASO21n,DN,IZQUIERDA,7470,0.07141150040629032
2,2021,PASO21n,DN,NO POSITIVOS,3610,0.034510778643468284
2,2021,PASO21n,DN,OTROS,20829,0.1991205009320778
2,2021,PASO21n,DN,PERON,28206,0.26964294249796855
2,2021,PASO21n,DN,PRO,44490,0.425314277520195
2,2021,PASO21n,DP,IZQUIERDA,7857,0.07111308220045978
2,2021,PASO21n,DP,NO POSITIVOS,5144,0.0465579349419836
2,2021,PASO21n,DP,OTROS,20721,0.18754412323733324
2,2021,PASO21n,DP,PERON,29474,0.26676683018663
2,2021,PASO21n,DP,PRO,47290,0.4280180294335934
2,2028,BLTG15n,PR,NO POSITIVOS,4755,0.03393374534347659
2,2028,BLTG15n,PR,PERON,60715,0.43328861167806115
2,2028,BLTG15n,PR,PRO,74656,0.5327776429784622
2,2028,GRAL11n,DN,IZQUIERDA,7475,0.05499963210948422
2,2028,GRAL11n,DN,NO POSITIVOS,4491,0.03304392612758443
2,2028,GRAL11n,DN,OTROS,16342,0.12024133617835332
2,2028,GRAL11n,DN,PERON,50963,0.3749760871164741
2,2028,GRAL11n,DN,PRO,22188,0.1632550952836436
2,2028,GRAL11n,DN,PROVINCIAL,8257,0.06075343977632257
2,2028,GRAL11n,DN,SOCIALISTA,16643,0.12245603708336399
2,2028,GRAL11n,DN,UCR,9551,0.07027444632477375
2,2028,GRAL11n,PR,IZQUIERDA,4759,0.03495871653982899
2,2028,GRAL11n,PR,NO POSITIVOS,4024,0.029559545147356977
2,2028,GRAL11n,PR,OTROS,16026,0.11772397379014486
2,2028,GRAL11n,PR,PERON,59616,0.4379278935151177
2,2028,GRAL11n,PR,PROVINCIAL,12631,0.092784944024917
2,2028,GRAL11n,PR,SOCIALISTA,26753,0.19652249287456292
2,2028,GRAL11n,PR,UCR,12323,0.09052243410807158
2,2028,GRAL13n,DN,IZQUIERDA,8185,0.06082426728494144
2,2028,GRAL13n,DN,NO POSITIVOS,11194,0.08318470958920397
2,2028,GRAL13n,DN,OTROS,35909,0.2668465013970632
2,2028,GRAL13n,DN,PERON,35465,0.26354705427739133
2,2028,GRAL13n,DN,PRO,43815,0.32559746745140006
2,2028,GRAL13n,SN,IZQUIERDA,7201,0.053231911055915314
2,2028,GRAL13n,SN,NO POSITIVOS,10270,0.07591886217806558
2,2028,GRAL13n,SN,OTROS,32154,0.2376918300363701
2,2028,GRAL13n,SN,PERON,37670,0.27846772524320645
2,2028,GRAL13n,SN,PRO,47981,0.35468967148644254
2,2028,GRAL15n,DN,IZQUIERDA,8005,0.057776975821003246
2,2028,GRAL15n,DN,MASSA,21846,0.15767592926741247
2,2028,GRAL15n,DN,NO POSITIVOS,5155,0.03720678455431252
2,2028,GRAL15n,DN,OTROS,11260,0.08127029953085528
2,2028,GRAL15n,DN,PERON,40348,0.29121616744857454
2,2028,GRAL15n,DN,PRO,51936,0.37485384337784194
2,2028,GRAL15n,MN,IZQUIERDA,7757,0.05595913980046025
2,2028,GRAL15n,MN,MASSA,22228,0.16035319833500458
2,2028,GRAL15n,MN,NO POSITIVOS,5499,0.03966988652349245
2,2028,GRAL15n,MN,OTROS,6495,0.04685504873069348
2,2028,GRAL15n,MN,PERON,41677,0.30065863986899344
2,2028,GRAL15n,MN,PRO,53809,0.38817910964586383
2,2028,GRAL15n,MN,PROVINCIAL,1154,0.00832497709549196
2,2028,GRAL15n,MP,IZQUIERDA,8021,0.05789454689811974
2,2028,GRAL15n,MP,MASSA,21892,0.15801364177703994
2,2028,GRAL15n,MP,NO POSITIVOS,6290,0.04540041141867263
2,2028,GRAL15n,MP,OTROS,10195,0.07358619942978815
2,2028,GRAL15n,MP,PERON,40281,0.2907430798657476
2,2028,GRAL15n,MP,PRO,51866,0.3743621206106319
2,2028,GRAL15n,PR,IZQUIERDA,6491,0.046848498408551244
2,2028,GRAL15n,PR,MASSA,23489,0.16953079327044523
2,2028,GRAL15n,PR,NO POSITIVOS,2661,0.019205646936551357
2,2028,GRAL15n,PR,OTROS,5110,0.03688119347830794
2,2028,GRAL15n,PR,PERON,43089,0.3109929052420373
2,2028,GRAL15n,PR,PRO,56567,0.4082697595865842
2,2028,GRAL15n,PR,PROVINCIAL,1146,0.00827120307752268
2,2028,GRAL17c,DN,NO POSITIVOS,0,
2,2028,GRAL17c,DP,NO POSITIVOS,0,
2,2028,GRAL17n,DN,IZQUIERDA,8526,0.06347386523529105
2,2028,GRAL17n,DN,NO POSITIVOS,2778,0.02068149162838829
2,2028,GRAL17n,DN,OTROS,27709,0.20628633964399246
2,2028,GRAL17n,DN,PERON,37984,0.28278105759996425
2,2028,GRAL17n,DN,PRO,57326,0.42677724589236393
2,2028,GRAL17n,DP,IZQUIERDA,18729,0.08269640893857709
2,2028,GRAL17n,DP,NO POSITIVOS,10556,0.04660917789287307
2,2028,GRAL17n,DP,OTROS,75222,0.3321367544010703
2,2028,GRAL17n,DP,PERON,65104,0.2874615306496408
2,2028,GRAL17n,DP,PRO,56868,0.2510961281178387
2,2028,GRAL19n,CO,IZQUIERDA,6158,0.04329059108036668
2,2028,GRAL19n,CO,NO POSITIVOS,10561,0.07424357460210337
2,2028,GRAL19n,CO,OTROS,7764,0.054580732242281084
2,2028,GRAL19n,CO,PERON,59308,0.4169338057477082
2,2028,GRAL19n,CO,PRO,58457,0.4109512963275406
2,2028,GRAL19n,DN,IZQUIERDA,7490,0.05304833135021814
2,2028,GRAL19n,DN,NO POSITIVOS,7058,0.049988667913196214
2,2028,GRAL19n,DN,OTROS,11580,0.08201597824239333
2,2028,GRAL19n,DN,PERON,58324,0.4130828942149697
2,2028,GRAL19n,DN,PRO,56740,0.40186412827922263
2,2028,GRAL19n,DP,IZQUIERDA,6113,0.042990562189684514
2,2028,GRAL19n,DP,NO POSITIVOS,8384,0.05896170021238589
2,2028,GRAL19n,DP,OTROS,9794,0.06887773042463113
2,2028,GRAL19n,DP,PERON,59530,0.41865338903188604
2,2028,GRAL19n,DP,PRO,58373,0.41051661814141244
2,2028,GRAL19n,GB,IZQUIERDA,5156,0.036264400962174176
2,2028,GRAL19n,GB,NO POSITIVOS,9021,0.0634486348098862
2,2028,GRAL19n,GB,OTROS,7403,0.05206853380973146
2,2028,GRAL19n,GB,PERON,60373,0.42462968954409264
2,2028,GRAL19n,GB,PRO,60225,0.4235887408741155
2,2028,GRAL19n,PR,IZQUIERDA,4444,0.03141746200070696
2,2028,GRAL19n,PR,NO POSITIVOS,3671,0.025952633439377874
2,2028,GRAL19n,PR,OTROS,12804,0.09051961823966066
2,2028,GRAL19n,PR,PERON,63672,0.45013785790031813
2,2028,GRAL19n,PR,PRO,56859,0.40197242841993636
2,2028,GRAL19n,SN,IZQUIERDA,5688,0.04023598319256398
2,2028,GRAL19n,SN,NO POSITIVOS,7156,0.05062037547925244
2,2028,GRAL19n,SN,OTROS,10506,0.07431772844955647
2,2028,GRAL19n,SN,PERON,60467,0.427733684195634
2,2028,GRAL19n,SN,PRO,57549,0.4070922286829931
2,2028,PASO11n,DN,IZQUIERDA,2942,0.04019290408076834
2,2028,PASO11n,DN,NO POSITIVOS,2996,0.04093063923384838
2,2028,PASO11n,DN,OTROS,35254,0.4816317608645163
2,2028,PASO11n,DN,PERON,26164,0.35744634342937553
2,2028,PASO11n,DN,PROVINCIAL,5841,0.07979835239149145
2,2028,PASO11n,PR,IZQUIERDA,3244,0.039174485865062975
2,2028,PASO11n,PR,NO POSITIVOS,2686,0.03243608786484561
2,2028,PASO11n,PR,OTROS,20166,0.24352425461000615
2,2028,PASO11n,PR,PERON,31365,0.37876317791544395
2,2028,PASO11n,PR,PROVINCIAL,9147,0.11045900807883201
2,2028,PASO11n,PR,SOCIALISTA,8403,0.10147447741187553
2,2028,PASO11n,PR,UCR,7798,0.09416850825393375
2,2028,PASO13n,DN,NO POSITIVOS,4944,0.10894667254297047
2,2028,PASO13n,DN,OTROS,36676,0.8081974438078449
2,2028,PASO13n,DN,PROVINCIAL,3760,0.08285588364918467
2,2028,PASO13n,SN,NO POSITIVOS,4737,0.11327116212338594
2,2028,PASO13n,SN,OTROS,33343,0.7972979435676709
2,2028,PASO13n,SN,PROVINCIAL,3740,0.08943089430894309
2,2028,PASO15n,DN,IZQUIERDA,6898,0.05473777763670558
2,2028,PASO15n,DN,MASSA,16108,0.12782199509597758
2,2028,PASO15n,DN,NO POSITIVOS,5817,0.0461597060760679
2,2028,PASO15n,DN,OTROS,10566,0.08384449963894333
2,2028,PASO15n,DN,PERON,35863,0.2845840706560122
2,2028,PASO15n,DN,PRO,49182,0.3902744824193177
2,2028,PASO15n,DN,PROVINCIAL,1585,0.012577468476975695
2,2028,PASO15n,MN,IZQUIERDA,7236,0.057296698075857154
2,2028,PASO15n,MN,MASSA,16733,0.1324966347295906
2,2028,PASO15n,MN,NO POSITIVOS,6960,0.05511125188059229
2,2028,PASO15n,MN,OTROS,6743,0.05339298440098187
2,2028,PASO15n,MN,PERON,38152,0.3020983450787869
2,2028,PASO15n,MN,PRO,48975,0.38779792540977115
2,2028,PASO15n,MN,PROVINCIAL,1491,0.011806160424419987
2,2028,PASO15n,MP,IZQUIERDA,6945,0.05529414574724723
2,2028,PASO15n,MP,MASSA,16000,0.12738752079999363
2,2028,PASO15n,MP,NO POSITIVOS,7256,0.05777024068279711
2,2028,PASO15n,MP,OTROS,9223,0.07343094402114633
2,2028,PASO15n,MP,PERON,35562,0.28313468841808587
2,2028,PASO15n,MP,PRO,48955,0.3897660050477305
2,2028,PASO15n,MP,PROVINCIAL,1660,0.01321645528299934
2,2028,PASO15n,PR,IZQUIERDA,7390,0.05755317243366588
2,2028,PASO15n,PR,MASSA,18024,0.14037055208990445
2,2028,PASO15n,PR,NO POSITIVOS,3793,0.029539808259931622
2,2028,PASO15n,PR,OTROS,7184,0.055948848547152326
2,2028,PASO15n,PR,PERON,38481,0.29968925959673837
2,2028,PASO15n,PR,PRO,51775,0.403222666137084
2,2028,PASO15n,PR,PROVINCIAL,1756,0.013675692935523313
2,2028,PASO17c,DN,NO POSITIVOS,0,
2,2028,PASO17c,DP,NO POSITIVOS,0,
2,2028,PASO17n,DN,IZQUIERDA,7095,0.05368777099271299
2,2028,PASO17n,DN,NO POSITIVOS,3883,0.029382609551050678
2,2028,PASO17n,DN,OTROS,33120,0.2506186011668294
2,2028,PASO17n,DN,PERON,33692,0.2549469175879473
2,2028,PASO17n,DN,PRO,54363,0.4113641007014597
2,2028,PASO17n,DP,IZQUIERDA,7569,0.05775614073910157
2,2028,PASO17n,DP,NO POSITIVOS,4426,0.03377311123150529
2,2028,PASO17n,DP,OTROS,32468,0.24775087561331086
2,2028,PASO17n,DP,PERON,33186,0.25322965868249764
2,2028,PASO17n,DP,PRO,53402,0.4074902137335846
2,2028,PASO19n,CO,IZQUIERDA,7446,0.05425690052172899
2,2028,PASO19n,CO,NO POSITIVOS,17030,0.12409280363752952
2,2028,PASO19n,CO,OTROS,10094,0.07355212917893264
2,2028,PASO19n,CO,PERON,54607,0.39790579731265846
2,2028,PASO19n,CO,PRO,48059,0.3501923693491504
2,2028,PASO19n,DN,IZQUIERDA,7732,0.056474231623232445
2,2028,PASO19n,DN,NO POSITIVOS,10413,0.07605615285730981
2,2028,PASO19n,DN,OTROS,17064,0.12463480191655954
2,2028,PASO19n,DN,PERON,54060,0.39485216781582333
2,2028,PASO19n,DN,PRO,47643,0.3479826457870749
2,2028,PASO19n,DP,IZQUIERDA,7358,0.05351934420982958
2,2028,PASO19n,DP,NO POSITIVOS,12578,0.09148767483979837
2,2028,PASO19n,DP,OTROS,15017,0.10922805001345622
2,2028,PASO19n,DP,PERON,54380,0.39553981219496226
2,2028,PASO19n,DP,PRO,48150,0.35022511874195356
2,2028,PASO19n,GB,IZQUIERDA,7110,0.05175538845658298
2,2028,PASO19n,GB,NO POSITIVOS,15599,0.1135488473325229
2,2028,PASO19n,GB,OTROS,10653,0.07754573181828107
2,2028,PASO19n,GB,PERON,54806,0.39894596620977313
2,2028,PASO19n,GB,PRO,49209,0.3582040661828399
2,2028,PASO19n,PR,IZQUIERDA,7271,0.053112148372157574
2,2028,PASO19n,PR,NO POSITIVOS,7298,0.053309374064091045
2,2028,PASO19n,PR,OTROS,17302,0.1263851452530698
2,2028,PASO19n,PR,PERON,57837,0.4224793460872614
2,2028,PASO19n,PR,PRO,47191,0.3447139862234202
2,2028,PASO19n,SN,IZQUIERDA,7320,0.05350095015348633
2,2028,PASO19n,SN,NO POSITIVOS,9748,0.07124689372898699
2,2028,PASO19n,SN,OTROS,16817,0.12291331676655459
2,2028,PASO19n,SN,PERON,54771,0.40031428153778686
2,2028,PASO19n,SN,PRO,48164,0.3520245578131852
2,2028,PASO21c,DN,NO POSITIVOS,0,
2,2028,PASO21c,DP,NO POSITIVOS,0,
2,2028,PASO21n,DN,IZQUIERDA,8501,0.06920440576689814
2,2028,PASO21n,DN,NO POSITIVOS,4510,0.036714724151124645
2,2028,PASO21n,DN,OTROS,23838,0.1940588900919089
2,2028,PASO21n,DN,PERON,38850,0.31626763487166126
2,2028,PASO21n,DN,PRO,47140,0.383754345118407
2,2028,PASO21n,DP,IZQUIERDA,9299,0.07208527131782946
2,2028,PASO21n,DP,NO POSITIVOS,6661,0.05163565891472868
2,2028,PASO21n,DP,OTROS,22949,0.17789922480620154
2,2028,PASO21n,DP,PERON,41379,0.32076744186046513
2,2028,PASO21n,DP,PRO,48712,0.3776124031007752
2,2035,BLTG15n,PR,NO POSITIVOS,5438,0.04306746814290353
2,2035,BLTG15n,PR,PERON,47595,0.3769393428211647
2,2035,BLTG15n,PR,PRO,73234,0.5799931890359318
2,2035,GRAL11n,DN,IZQUIERDA,7270,0.06127678225249068
2,2035,GRAL11n,DN,NO POSITIVOS,3097,0.026103740665194452
2,2035,GRAL11n,DN,OTROS,17200,0.1449739552603631
2,2035,GRAL11n,DN,PERON,35992,0.3033664301006389
2,2035,GRAL11n,DN,PRO,18395,0.15504627366362672
2,2035,GRAL11n,DN,PROVINCIAL,6455,0.05440737681428162
2,2035,GRAL11n,DN,SOCIALISTA,21620,0.1822288902749448
2,2035,GRAL11n,DN,UCR,8613,0.07259655096845974
2,2035,GRAL11n,PR,IZQUIERDA,4302,0.03619231901737265
2,2035,GRAL11n,PR,NO POSITIVOS,3148,0.0264838261893745
2,2035,GRAL11n,PR,OTROS,14311,0.12039708913473268
2,2035,GRAL11n,PR,PERON,43354,0.364733100576284
2,2035,GRAL11n,PR,PROVINCIAL,10122,0.08515542842720733
2,2035,GRAL11n,PR,SOCIALISTA,32630,0.27451310310015564
2,2035,GRAL11n,PR,UCR,10998,0.09252513355487317
2,2035,GRAL13n,DN,IZQUIERDA,7425,0.06099514503290041
2,2035,GRAL13n,DN,NO POSITIVOS,8339,0.06850350362684937
2,2035,GRAL13n,DN,OTROS,45235,0.3715980317256902
2,2035,GRAL13n,DN,PERON,26825,0.22036293138148869
2,2035,GRAL13n,DN,PRO,33907,0.27854038823307126
2,2035,GRAL13n,SN,IZQUIERDA,6121,0.050122419567478156
2,2035,GRAL13n,SN,NO POSITIVOS,7754,0.0634944030920153
2,2035,GRAL13n,SN,OTROS,39684,0.32495639570589824
2,2035,GRAL13n,SN,PERON,29383,0.24060562884352404
2,2035,GRAL13n,SN,PRO,39179,0.32082115279108425
2,2035,GRAL15n,DN,IZQUIERDA,8097,0.06511511954257775
2,2035,GRAL15n,DN,MASSA,17727,0.1425584443783223
2,2035,GRAL15n,DN,NO POSITIVOS,3370,0.02710114275144955
2,2035,GRAL15n,DN,OTROS,16853,0.13552983940361402
2,2035,GRAL15n,DN,PERON,29532,0.23749286282961665
2,2035,GRAL15n,DN,PRO,48770,0.39220259109441974
2,2035,GRAL15n,MN,IZQUIERDA,8136,0.06548721003235725
2,2035,GRAL15n,MN,MASSA,18123,0.14587324329110257
2,2035,GRAL15n,MN,NO POSITIVOS,5356,0.04311080345787923
2,2035,GRAL15n,MN,OTROS,9940,0.08000772710442859
2,2035,GRAL15n,MN,PERON,30859,0.2483861620438191
2,2035,GRAL15n,MN,PRO,50906,0.4097458104605676
2,2035,GRAL15n,MN,PROVINCIAL,918,0.007389043609845619
2,2035,GRAL15n,MP,IZQUIERDA,8205,0.06600593691425262
2,2035,GRAL15n,MP,MASSA,17847,0.14357196296266503
2,2035,GRAL15n,MP,NO POSITIVOS,4937,0.0397161865381676
2,2035,GRAL15n,MP,OTROS,15222,0.12245488990965915
2,2035,GRAL15n,MP,PERON,29492,0.23725132132542817
2,2035,GRAL15n,MP,PRO,48604,0.39099970234982745
2,2035,GRAL15n,PR,IZQUIERDA,6654,0.053508962389327154
2,2035,GRAL15n,PR,MASSA,19383,0.15587078719451883
2,2035,GRAL15n,PR,NO POSITIVOS,2170,0.017450322871181236
2,2035,GRAL15n,PR,OTROS,7331,0.058953141460197984
2,2035,GRAL15n,PR,PERON,32314,0.2598570199351845
2,2035,GRAL15n,PR,PRO,55601,0.4471223050509437
2,2035,GRAL15n,PR,PROVINCIAL,900,0.007237461098646595
2,2035,GRAL17c,DN,NO POSITIVOS,0,
2,2035,GRAL17c,DP,NO POSITIVOS,0,
2,2035,GRAL17n,DN,IZQUIERDA,8725,0.07088021446849994
2,2035,GRAL17n,DN,NO POSITIVOS,2139,0.01737682277915431
